id,u,v,x1,x2,r,x3,x4,x5,y
630,6,2.4,0.238394325,0.596979631,1.512867882,1.477606247,1.628956359,1.901221993,6.601026399
631,6.2,2.4,0.23916638,0.606672,-1.192404692,-0.601064113,0.742398308,0.801093748,3.892699451
632,6.4,2.4,0.093056142,0.248976222,0.703329699,-0.731520229,1.201353532,1.012504999,3.925627306
633,6.6,2.4,0.894892718,0.622242742,-0.545655594,0.552529262,-0.17314864,-0.640432294,5.515210342
634,6.8,2.4,0.804514043,0.514261666,-0.491055611,0.875641885,0.023580458,0.56682398,4.859005063
635,7,2.4,0.795753798,0.007259848,0.382464352,-0.360276519,0.614802694,-0.979908488,3.53794163
636,7.2,2.4,0.26345036,0.018776178,-0.186057618,-0.135254254,1.426859812,0.170099415,2.142545341
637,7.4,2.4,0.501673716,0.812276045,-0.702427866,-0.316987371,-1.560055943,-0.423421124,4.931376732
638,7.6,2.4,0.785205842,0.2637504,-0.003369159,1.359072292,0.97795327,-0.606454254,3.824888415
639,7.8,2.4,0.086056687,0.472110339,-0.801982932,-0.142622309,-1.627760262,0.022240818,2.658528724
640,8,2.4,0.754104479,0.17224793,-0.121031284,0.01382801,-1.116782496,0.751651142,3.064371319
641,8.2,2.4,0.024312714,0.470603886,0.898574517,0.223652208,-1.381508441,-0.014776178,3.954532358
642,8.4,2.4,0.897882655,0.624696329,-0.977544264,-0.684711748,0.202442366,-1.650677442,3.417308327
643,8.6,2.4,0.480258229,0.193444185,1.086098083,-0.561887594,1.031606175,1.289068991,3.543071271
644,8.8,2.4,0.45580423,0.733048498,0.666025824,-0.560247851,-0.859397744,-0.449184833,4.303547586
645,9,2.4,0.84027136,0.849428814,2.483015117,1.961429326,-0.018870952,0.792824143,6.495741898
646,9.2,2.4,0.887168825,0.538714941,1.014475002,-0.175891575,1.061420437,-0.158919738,4.070756021
647,9.4,2.4,0.201345124,0.878443914,0.233200564,-0.160428801,-0.831890787,-0.869200595,2.982603921
648,9.6,2.4,0.956016811,0.605222277,0.651361731,-0.021504703,2.416186287,0.673374923,3.263995425
649,9.8,2.4,0.413926112,0.972027635,1.196748732,0.207229816,-0.185928447,-0.326040368,3.510758272
650,0,2.6,0.049031501,0.595803816,-0.615922705,0.604048953,0.668205974,-1.646296091,-0.402377898
651,0.2,2.6,0.868813331,0.700657868,-0.179192803,-1.199912174,-0.417123911,1.07751044,1.083067977
652,0.4,2.6,0.221050182,0.189609268,-0.635526262,-0.137365863,0.269951537,0.694443961,-0.33608887
653,0.6,2.6,0.330922212,0.968972812,-0.301101233,0.610274529,0.330046717,-0.262813186,1.734764367
654,0.8,2.6,0.094748935,0.086416687,0.803200086,1.069159101,-0.113881618,0.174246708,1.131780509
655,1,2.6,0.338777741,0.930154502,0.094098198,-0.444355754,1.104164903,-8.80E-05,2.823686014
656,1.2,2.6,0.074320322,0.401687054,0.630800612,2.068905975,0.418164446,-0.476227689,2.055788831
657,1.4,2.6,0.226036082,0.702601214,0.749512805,-1.362205815,-1.1815371,1.421306974,3.414138272
658,1.6,2.6,0.85875076,0.817207226,-0.986121612,0.865975736,0.069443105,0.276082012,3.047569821
659,1.8,2.6,0.225636892,0.733773178,-0.180876204,-1.159021749,-0.386684274,-1.333452407,3.133206313
660,2,2.6,0.580833315,0.293548227,-0.868005696,0.335042926,-0.208412277,-0.448441732,1.636695831
661,2.2,2.6,0.258439067,0.049828815,1.081135935,0.350111516,-1.651210173,-0.381689638,2.462095209
662,2.4,2.6,0.614548521,0.704760097,0.483837213,0.562881031,-0.446224431,-0.893141854,4.972094016
663,2.6,2.6,0.486748259,0.079959656,0.417780262,0.376866515,-2.826368994,1.056445275,2.488312982
664,2.8,2.6,0.237964828,0.984027706,0.722618476,0.686072127,-0.100133606,-0.26859862,6.270610044
665,3,2.6,0.955392162,0.503340069,0.44096272,-0.220967567,1.480734021,0.462650018,5.256839179
666,3.2,2.6,0.57493196,0.969297401,-0.095275558,1.119535507,-0.578416573,-0.427147226,6.348092746
667,3.4,2.6,0.917075252,0.947134853,0.159021186,-0.67379152,-0.451791021,-1.164997782,7.242768079
668,3.6,2.6,0.81033168,0.852576065,0.129196335,-0.05417703,-0.996582648,0.321393409,6.807187564
669,3.8,2.6,0.848867836,0.949653266,-0.579355339,0.545733613,0.713188528,-0.848568229,6.7732546
670,4,2.6,0.482567855,0.027405305,-1.065076125,1.232737208,1.535253765,-0.13427614,1.510931446
671,4.2,2.6,0.722430964,0.898374531,0.75039393,0.916241226,-0.470198952,2.276247105,7.932972404
672,4.4,2.6,0.334016524,0.076380341,-0.399572846,1.229377052,0.861541435,-0.370557816,2.302069684
673,4.6,2.6,0.889266593,0.822881796,0.825971168,-1.498822943,0.205040001,0.548555711,8.115955511
674,4.8,2.6,0.413058826,0.203600699,0.043204719,-1.078976063,-1.129045992,2.971848061,3.598573332
675,5,2.6,0.895108114,0.595977376,-0.625526726,0.052195248,-0.472981266,-0.909016656,5.684232887
676,5.2,2.6,0.926017718,0.136919197,1.928336518,0.149510134,-0.292483038,-0.060052006,6.093292988
677,5.4,2.6,0.621176366,0.195484861,-0.736775386,-0.527626065,-2.062043155,-0.20060367,3.21601488
678,5.6,2.6,0.526317513,0.125435314,-0.274436045,1.220592421,0.391099251,-0.005897171,3.189938966
679,5.8,2.6,0.967917273,0.233477034,0.440587195,-1.063710979,-0.566968003,1.381506843,5.146057309
680,6,2.6,0.06542506,0.253222859,0.694236411,1.258258663,0.806008965,-0.77439412,3.989894233
681,6.2,2.6,0.304313874,0.694899542,-0.013341728,1.536951903,-1.625811333,0.328105005,5.689251107
682,6.4,2.6,0.28504224,0.565063214,0.750380447,-1.125528425,-2.24572078,0.573985158,5.758306615
683,6.6,2.6,0.980511196,0.175476632,-0.07833402,1.868410405,0.372909797,0.892962579,4.202058549
684,6.8,2.6,0.807025725,0.270838836,-1.038254233,0.69002208,0.159471896,-1.248059039,3.317468385
685,7,2.6,0.736625402,0.506258122,-1.761305317,0.739543554,-0.511341467,0.097560417,3.394147828
686,7.2,2.6,0.277106863,0.688580117,0.627457918,0.927578831,0.602099245,0.6759361,5.730492057
687,7.4,2.6,0.050703159,0.020907138,-1.350480094,0.88786146,-0.385090933,0.266437306,0.633930927
688,7.6,2.6,0.552723579,0.121124348,1.736398079,-1.364945638,0.29381395,0.076631793,4.733142532
689,7.8,2.6,0.083825642,0.655130146,0.183379907,-0.057924701,1.854648882,-0.004798936,4.401182949
690,8,2.6,0.909261612,0.688174507,-0.971254482,-0.416373962,0.024523776,-0.119641903,4.226659261
691,8.2,2.6,0.333405118,0.399661269,0.941813876,0.033894442,1.312531613,0.410889551,4.245157422
692,8.4,2.6,0.170577533,0.661214937,0.098399023,0.352832151,-1.543621904,-1.455045959,3.840394071
693,8.6,2.6,0.377302232,0.380954103,0.769702007,-0.02496413,-1.160307019,0.405018248,3.709388877
694,8.8,2.6,0.441185357,0.840104706,0.075402533,0.327818158,1.350710919,0.214827779,4.094037491
695,9,2.6,0.615367003,0.211153896,0.415534816,-2.151093125,-0.966780805,-0.906378529,2.789243324
696,9.2,2.6,0.517481223,0.841061582,2.296808374,0.700472731,0.485868817,-1.787033842,5.73784614
697,9.4,2.6,0.040823719,0.053534882,-0.492804203,0.903003566,-0.484723659,1.333094797,0.708552694
698,9.6,2.6,0.973542145,0.048861777,1.43413297,-1.48374307,-1.256073325,0.035902927,3.263834628
699,9.8,2.6,0.223094974,0.521022281,-0.769879146,-0.208155329,0.027511901,0.791318839,0.932924339
700,0,2.8,0.589622369,0.66828007,-0.722075142,-0.468112277,-0.292140996,-0.157244913,0.112987445
701,0.2,2.8,0.132005156,0.300786301,-1.815905307,-0.144594924,-1.632491089,1.020094294,-1.425305424
702,0.4,2.8,0.457177181,0.533686677,-0.960304864,1.354435417,0.440467159,0.561758853,0.266579802
703,0.6,2.8,0.075425273,0.478428868,-1.076351335,1.604668764,-0.300508142,-0.033794068,0.025057821
704,0.8,2.8,0.231021233,0.700850274,-1.349205049,1.443470806,0.109318669,-0.74991538,0.625088135
705,1,2.8,0.662332634,0.614393651,1.660638607,0.421209435,-0.704148481,1.367830728,4.140992035
706,1.2,2.8,0.751697079,0.921503396,-0.55141362,-0.698897362,-1.153915972,1.345796471,3.152087333
707,1.4,2.8,0.601517446,0.655627503,-2.060457606,-0.343400274,-1.558155522,-0.798343018,1.072492961
708,1.6,2.8,0.19607975,0.007544501,-0.173013375,0.840611389,-0.35869226,-0.544415037,0.741235825
709,1.8,2.8,0.996045617,0.269468058,0.158075762,0.323942401,-0.867569074,0.120507248,3.012653068
710,2,2.8,0.918487864,0.490496304,0.285793286,-0.820604776,-1.114523562,-1.57488522,4.044087607
711,2.2,2.8,0.698970289,0.479986013,-0.195315666,1.50918336,2.458507152,1.390621061,3.47986292
712,2.4,2.8,0.59882424,0.800183907,-1.066743736,0.783043854,-0.926483631,0.237752386,3.950660865
713,2.6,2.8,0.891974617,0.044738526,0.454770954,-0.364428734,-0.516617198,-3.090380655,3.021367816
714,2.8,2.8,0.698312382,0.279988967,-1.053006218,0.075846036,0.943976274,2.259191676,2.373727847
715,3,2.8,0.829383311,0.585485127,-0.466337281,-0.400695452,1.550296263,0.031771471,4.640030936
716,3.2,2.8,0.717275361,0.103173539,-0.288898913,1.409787104,-2.085121028,-1.581990942,2.658322907
717,3.4,2.8,0.714204701,0.849395855,2.195018481,-0.728936431,-1.963117307,0.707141975,8.695192324
718,3.6,2.8,0.886383104,0.908269789,-0.504421891,-1.304477477,1.479262174,0.459302075,6.713291796
719,3.8,2.8,0.287187443,0.983039846,-0.472393827,0.651880763,0.260141561,-2.264797529,6.330328454
720,4,2.8,0.686481455,0.169436299,0.7494534,-0.236123707,1.237950376,0.034027018,4.361288771
721,4.2,2.8,0.068758968,0.180012508,-0.563250572,0.228055734,0.962939201,0.105907618,2.187032375
722,4.4,2.8,0.478961961,0.817097216,-0.386741491,-0.627364191,-0.177444977,0.442342278,6.256895507
723,4.6,2.8,0.753047242,0.342481998,2.172879412,-0.461219455,0.263854374,0.757326544,6.963622831
724,4.8,2.8,0.276291931,0.754316348,-0.423386232,0.572011991,0.344952947,-0.1587558,5.708081963
725,5,2.8,0.549930095,0.894120381,-1.994434012,-0.775781252,-0.610145614,-0.339898233,5.327771868
726,5.2,2.8,0.494755496,0.90661866,0.15368856,0.785484129,1.154021563,0.415771577,7.469391817
727,5.4,2.8,0.801075321,0.336806086,-0.855325899,0.165893037,1.543381587,0.879398597,4.108166419
728,5.6,2.8,0.641799375,0.772012861,1.828186287,0.221807991,0.946440352,0.742130492,8.695196819
729,5.8,2.8,0.343872073,0.90813032,-0.454465192,0.048582593,0.729967286,-0.437921315,6.570652628
730,6,2.8,0.798035659,0.844983318,0.959549473,0.912789089,-0.053255668,0.293011631,8.342890709
731,6.2,2.8,0.698313619,0.083919442,1.305765045,1.84361041,1.566972747,0.389442117,4.799836924
732,6.4,2.8,0.214926931,0.799371321,0.310134308,-0.357345363,1.178025595,-0.168486511,6.398889605
733,6.6,2.8,0.227072125,0.052445424,0.37458383,-0.864045162,-2.09042796,0.001186233,2.932553819
734,6.8,2.8,0.315283331,0.982977648,0.674942557,0.950563511,1.378677962,-1.775617471,7.525104253
735,7,2.8,0.983401648,0.981202642,-0.802345327,-1.223061693,0.356837584,0.832643051,6.847028756
736,7.2,2.8,0.019457114,0.431437537,-0.883985807,0.27156215,1.516736673,-0.657041024,2.866376944
737,7.4,2.8,0.411395621,0.867137977,0.32836699,-0.600348958,1.731612606,0.642459504,6.297477701
738,7.6,2.8,0.26881276,0.342223158,0.293160257,-0.402181989,1.216712944,-0.498494064,3.801145182
739,7.8,2.8,0.984237282,0.530712956,1.36053966,0.248133863,-0.221341224,-1.264015949,6.367401383
740,8,2.8,0.310377445,0.89463562,-0.203419138,0.530142097,-0.382912621,0.034196745,5.076179314
741,8.2,2.8,0.7752504,0.260670267,0.55072618,-1.947058395,-0.199692325,2.376697708,3.975773079
742,8.4,2.8,0.20483768,0.136567664,0.541960777,-1.081380896,-0.692308015,1.092549669,2.771189618
743,8.6,2.8,0.332461294,0.696625588,-1.720292409,-0.575218377,0.35140256,-0.959045711,2.178118666
744,8.8,2.8,0.864525336,0.201755204,0.962693194,0.14593127,1.337187492,0.326044474,3.79652474
745,9,2.8,0.401108193,0.779203408,0.967396128,-1.391490279,-1.950363399,0.113336978,4.595515313
746,9.2,2.8,0.28483619,0.97021442,0.251362601,-0.352898964,-1.703721615,-0.495031284,3.878846642
747,9.4,2.8,0.885543841,0.790198674,0.273671731,-0.67900979,-0.635980409,1.282175607,3.677297489
748,9.6,2.8,0.911180892,0.381807131,-0.366763828,0.031275637,0.04836639,-1.887041797,2.01816566
749,9.8,2.8,0.571919544,0.573819696,-1.012926617,-1.736981434,1.35958213,-0.277023343,1.118468215
750,0,3,0.63775611,0.009051598,0.26526661,-0.678042882,-0.803625621,-0.416720318,0.649181844
751,0.2,3,0.861850309,0.744507767,-1.195541757,-0.163114235,0.296960135,0.979661075,0.45948837
752,0.4,3,0.713072271,0.251420181,-1.297049093,-0.204713441,-1.134181986,-0.15505499,-0.165870779
753,0.6,3,0.223420067,0.754916699,1.413547498,0.926516475,0.896585349,-0.454384572,3.369819564
754,0.8,3,0.9609523,0.447952571,0.21636768,-0.22058358,1.947406063,-0.537147208,2.437840737
755,1,3,0.491582521,0.163849688,-0.065227372,2.498659685,0.186921444,-1.526527098,1.304853442
756,1.2,3,0.291416753,0.291486067,-0.499274802,0.504267685,-0.644881519,-1.130420515,1.205932988
757,1.4,3,0.42781585,0.139725752,1.101672813,0.456983488,0.829656126,-0.108596896,2.674379513
758,1.6,3,0.483021537,0.634379558,-0.182753561,1.357613754,2.134477128,0.086007135,3.214087913
759,1.8,3,0.827205648,0.096592704,1.130857437,1.169338756,0.016187593,-0.118196892,3.304408368
760,2,3,0.971103227,0.082807186,1.647519044,0.41553195,0.002852553,-1.145182342,4.094512255
761,2.2,3,0.363072052,0.043649856,-0.272718673,0.073502578,0.035772316,0.978860443,1.430885781
762,2.4,3,0.648958771,0.703645283,0.183737321,-0.072425077,-0.634511696,-0.807940687,5.044838667
763,2.6,3,0.096433933,0.691587611,-0.858306372,1.982112333,-1.581648313,1.155767129,3.454334241
764,2.8,3,0.001366088,0.516576833,-1.076357619,-1.35852824,-0.106408993,1.520029732,2.529919724
765,3,3,0.756785767,0.055370175,-0.570386924,0.265198748,-1.260191043,0.829617939,2.151622852
766,3.2,3,0.021120847,0.896595755,-0.236052248,-0.079033936,0.673289785,-0.162648391,5.45474777
767,3.4,3,0.439936728,0.943516195,0.689400912,-2.084025831,0.500798337,-1.416992029,7.388297417
768,3.6,3,0.71718708,0.246799305,0.813823128,-1.632813207,-0.753104174,0.894243888,4.704429687
769,3.8,3,0.259218828,0.798252407,-0.950875291,1.334489666,0.726897789,-0.388038836,5.077645714
770,4,3,0.617433961,0.237559577,1.036135606,0.428177277,0.294268922,0.037589396,4.913719372
771,4.2,3,0.070256031,0.103397243,-0.278330265,0.866950377,-1.802399704,-0.028073425,2.139575442
772,4.4,3,0.995949532,0.959583365,-1.182776875,0.442007024,-1.528712695,-0.162703145,7.139824909
773,4.6,3,0.556910868,0.208235029,0.825738573,0.63016781,-0.350463539,0.072156131,4.649987676
774,4.8,3,0.880198668,0.108592061,-1.426991001,2.751053823,0.814004914,-1.962519267,2.434900606
775,5,3,0.867880608,0.495201621,0.005973447,0.040834292,-1.020208097,-1.588056322,5.890881558
776,5.2,3,0.537389353,0.841803221,2.02978485,0.217462537,-1.873090671,0.614399886,9.20999836
777,5.4,3,0.753757384,0.719872134,0.158749466,0.811753765,0.841998386,0.546247324,7.048972338
778,5.6,3,0.073225502,0.075036343,-0.44633846,-1.22643927,-0.949928115,-0.478522328,2.043325461
779,5.8,3,0.126263736,0.174320586,2.30891831,1.42187895,1.56535287,0.54154832,5.390414368
780,6,3,0.660116915,0.512141712,1.736929006,0.641033861,-0.280719466,-0.929409137,7.329841583
781,6.2,3,0.261384116,0.894061711,-0.331345019,0.359863313,1.651894158,-0.489444647,6.495410072
782,6.4,3,0.069278878,0.076868435,0.313240012,-0.788915227,0.390084469,0.411166009,2.780094934
783,6.6,3,0.500094809,0.107753951,0.265931372,1.27331003,-0.488739105,1.301195223,3.487470554
784,6.8,3,0.200677408,0.545106958,-0.338510316,-0.708565929,-0.580654239,-0.921977928,4.443021206
785,7,3,0.042744468,0.379393728,-0.72521791,-1.449467957,0.496523129,0.36119537,2.98423411
786,7.2,3,0.462712894,0.549697289,0.934395791,0.082886237,0.769505542,0.264662851,5.876467094
787,7.4,3,0.794852245,0.286510323,0.922814418,0.050445451,0.27951023,-1.472971086,5.049203417
788,7.6,3,0.485044468,0.305130535,0.894334514,-1.741575721,-0.293813756,0.750540666,4.578711338
789,7.8,3,0.390836272,0.461247763,-1.360505745,1.796695491,1.006509613,-1.260773355,2.691333229
790,8,3,0.540240488,0.919644824,0.230720751,1.016330657,-0.795652761,0.792285529,5.989512454
791,8.2,3,0.723515317,0.532285072,-1.424850469,-0.221652877,-0.853584476,0.265712874,2.917622912
792,8.4,3,0.701021001,0.718185012,1.273046578,0.072469485,0.470872981,-1.194065945,5.98063913
793,8.6,3,0.084213547,0.909762162,0.296250153,-2.62333108,-1.017154904,-0.084848935,4.685854225
794,8.8,3,0.601151299,0.049153575,0.664552533,-0.919511756,0.994659056,0.074059325,2.861844554
795,9,3,0.492241352,0.21539207,-1.050920694,-0.029170158,1.258369496,0.159552979,1.345800898
796,9.2,3,0.589790831,0.06245803,-1.542276596,-0.488479213,-0.266489373,-0.533094476,0.429016119
797,9.4,3,0.173376933,0.71029153,-0.113495624,2.134401838,-0.667846079,-1.284677949,2.662848119
798,9.6,3,0.506711562,0.744310584,0.939308715,-0.415134579,-0.687900928,1.46926069,3.700704829
799,9.8,3,0.911959053,0.838243089,0.675517144,1.166365135,0.000556405,0.470974498,3.472353451
800,0,3.2,0.392451762,0.884089319,0.23250207,-0.745664162,0.567717324,-0.983690851,1.535934485
801,0.2,3.2,0.982788025,0.359673807,0.13779053,-1.123730942,0.714810816,0.033328979,1.51446949
802,0.4,3.2,0.231296698,0.56674502,0.199152823,0.457582554,-1.086604982,-0.732487238,1.699828273
803,0.6,3.2,0.712411957,0.038043608,1.517780126,0.716433705,-0.859691509,0.551108175,2.605777253
804,0.8,3.2,0.66155579,0.222582293,-0.136066279,-1.576918746,2.017626443,-0.892040625,1.482112511
805,1,3.2,0.478773067,0.471381,0.559477335,0.028367362,0.1951777,1.476129846,2.857909113
806,1.2,3.2,0.156591743,0.769060291,0.540599467,-0.075522782,1.430299325,1.826439821,3.639994092
807,1.4,3.2,0.598632512,0.514250204,0.593955026,0.943086277,0.951917462,-0.82658143,3.625854329
808,1.6,3.2,0.431615629,0.788853279,-0.784287456,0.054327718,-0.891605172,-2.091433799,3.240646775
809,1.8,3.2,0.954341074,0.894247751,-1.855250655,-1.685944632,0.707423064,0.878572772,3.395472923
810,2,3.2,0.282485942,0.633268081,0.191574688,1.609129873,0.777927396,0.670092953,4.024462103
811,2.2,3.2,0.309188304,0.486683653,-0.730245412,-2.443288114,2.313090726,-1.023074123,2.771068496
812,2.4,3.2,0.585955582,0.419814456,0.90275216,-0.17671393,-1.019661406,-0.757731441,4.645502418
813,2.6,3.2,0.118002091,0.415701159,0.615611109,0.346667805,0.231576509,-3.044670272,3.921473109
814,2.8,3.2,0.901053898,0.235313674,0.766502466,-0.099415667,-0.224642237,0.65015722,4.423862628
815,3,3.2,0.047945913,0.690560255,-1.1687167,0.486085733,-0.362448659,-0.326213863,3.597080281
816,3.2,3.2,0.080598973,0.566714594,1.54558184,-0.163345709,1.95172562,-0.589158577,5.920128465
817,3.4,3.2,0.057869133,0.994931553,-0.71720878,1.598405764,-0.172733969,0.833643894,5.855785352
818,3.6,3.2,0.38143736,0.731241672,0.233204501,0.528760653,-0.712406549,-0.78247545,6.112674294
819,3.8,3.2,0.525624376,0.35415994,-0.236605683,2.126652453,-0.728874363,0.106232967,4.058355808
820,4,3.2,0.477213613,0.447255252,-1.230005511,-0.450742543,0.997994146,-0.182438951,3.561302546
821,4.2,3.2,0.377690696,0.226098799,-0.744621984,0.638964409,1.484728421,-0.79114526,2.818124598
822,4.4,3.2,0.064659655,0.845110029,-0.698717739,-0.005029102,-0.330527099,-0.535238371,5.718601901
823,4.6,3.2,0.01271818,0.218193981,-0.124800258,-1.200450056,-0.132445875,0.106580759,2.940444156
824,4.8,3.2,0.646575229,0.705347025,0.392603106,-0.95114821,0.497109357,1.701692511,7.0690996
825,5,3.2,0.628721222,0.204170009,0.195920188,-0.434939686,1.547582746,-0.71407985,4.194836427
826,5.2,3.2,0.463618988,0.872701722,-0.536091972,-2.376895534,-0.825307022,-1.156855074,6.801564778
827,5.4,3.2,0.476711731,0.480417641,-0.444460746,0.47688839,-1.059068151,-0.330123992,4.820285796
828,5.6,3.2,0.599115338,0.343173749,0.487807493,-0.009788086,0.957268206,-0.303712127,5.202947323
829,5.8,3.2,0.150585687,0.762251381,0.598665678,-1.989682682,-0.604753022,-1.143691923,6.817466612
830,6,3.2,0.882475129,0.386331372,-1.546614411,-0.155690793,-0.282956508,0.826647796,3.76591607
831,6.2,3.2,0.690417266,0.028008839,-0.957416679,-1.23406941,-1.892049401,-1.22039323,2.194955593
832,6.4,3.2,0.160091516,0.592451766,-1.339011499,-0.075848606,1.343676393,-0.936414757,3.850738965
833,6.6,3.2,0.128102429,0.273933893,0.739610546,-1.116471882,0.806405779,-0.603323323,4.243069918
834,6.8,3.2,0.303431165,0.355932909,-0.722898029,0.541923668,1.316148427,1.70609469,3.361994169
835,7,3.2,0.549334763,0.174632552,0.901447774,1.026247187,-0.73547181,-0.687653665,4.393841953
836,7.2,3.2,0.836751664,0.810123608,0.994651613,-0.2861796,-1.25621276,2.133821982,7.655586981
837,7.4,3.2,0.435830542,0.778127531,-0.422736887,1.07280477,-0.502789638,0.65933864,5.396923942
838,7.6,3.2,0.686018421,0.62243924,1.308137374,0.691530562,0.350912166,-0.745078405,6.593248685
839,7.8,3.2,0.070897649,0.812710507,0.956807575,-0.133059133,0.151417709,-1.387117117,6.090092138
840,8,3.2,0.115428598,0.153550276,2.317952739,-0.717757546,-1.586375036,-0.547880978,4.794775676
841,8.2,3.2,0.215552552,0.506276696,-0.373280502,0.284783542,-1.398604247,-0.627084083,3.382751526
842,8.4,3.2,0.477199678,0.216114908,0.628304757,-0.262352947,1.596989489,0.45655204,3.501481265
843,8.6,3.2,0.973721333,0.034528289,1.792665691,-0.283272682,1.948055627,-0.846120121,4.445686577
844,8.8,3.2,0.087710571,0.201417749,-1.156316679,1.892476393,-0.068820259,-0.998018388,1.044539321
845,9,3.2,0.296319266,0.436081972,0.647140255,0.002634164,-0.284264625,0.4285042,3.503073716
846,9.2,3.2,0.518169894,0.356021108,0.865017703,-2.110349192,-0.201281357,0.20606426,3.502837706
847,9.4,3.2,0.761667193,0.910326209,0.019599728,1.530696047,-0.070341512,-0.039909349,3.723143071
848,9.6,3.2,0.933095366,0.638097858,-0.021693079,-0.812863272,0.587440003,-0.577784102,2.934725607
849,9.8,3.2,0.992460185,0.012768077,1.356766035,-0.178665731,0.886276571,-0.078489348,3.166041587
850,0,3.4,0.600911338,0.656811501,1.315305545,0.429734311,-1.917178598,-0.149138053,2.677431673
851,0.2,3.4,0.248780681,0.020066969,0.084966756,0.656264306,-1.197738447,0.527587468,0.751705264
852,0.4,3.4,0.92013265,0.67303133,0.319935141,0.527808302,2.14033244,1.850630489,2.60694178
853,0.6,3.4,0.484618351,0.870702796,0.487648523,-0.209760118,-0.249512295,0.793070304,3.241682567
854,0.8,3.4,0.819505331,0.114113746,0.833927628,-0.003319928,0.80873414,-0.818188353,2.45955927
855,1,3.4,0.978183603,0.704409108,1.375473385,1.333403403,0.037066472,-0.951336074,4.836737627
856,1.2,3.4,0.93121487,0.018799781,-2.326293414,0.073736497,-0.210025427,-0.498518615,-0.55384299
857,1.4,3.4,0.876036154,0.91026806,-1.977126843,-0.837191858,-1.182966075,-0.235193885,2.701685119
858,1.6,3.4,0.123437157,0.768479777,-0.824929995,1.27746715,0.997377499,0.978918551,3.000047471
859,1.8,3.4,0.257696327,0.168185922,1.581544756,-1.563160495,0.336654391,0.124321347,3.616164565
860,2,3.4,0.855552939,0.804119691,1.269961654,0.105357886,1.717971194,-2.336466841,6.530140536
861,2.2,3.4,0.087974464,0.671523838,-0.320877847,-0.517372422,1.523215842,-1.054040253,3.819325104
862,2.4,3.4,0.086283477,0.026011125,0.210271067,-0.208366795,-0.508312118,0.645359934,1.791180882
863,2.6,3.4,0.862967971,0.59148779,1.149343481,0.496918458,-0.730069911,0.612022098,6.262445059
864,2.8,3.4,0.964246729,0.265760592,-0.634872952,-1.063503224,-0.718899177,0.633818148,3.295798424
865,3,3.4,0.361784603,0.869397836,1.683194714,0.465478841,1.544154443,1.559802635,7.851425716
866,3.2,3.4,0.508518041,0.247715414,-0.404511296,-0.697586164,-1.64371153,2.570512519,3.094992525
867,3.4,3.4,0.47690633,0.852857705,-0.152912911,-2.036384853,-0.172046512,-0.944553629,6.445257852
868,3.6,3.4,0.032371139,0.725404143,-0.321847983,-1.59823168,-0.904691604,-1.921856386,5.15954355
869,3.8,3.4,0.679651155,0.750986588,1.899749735,-0.15648789,-0.560591293,-0.999666136,8.542341542
870,4,3.4,0.67820905,0.373704173,1.772553075,0.907641203,-0.19624635,0.228705485,6.525687134
871,4.2,3.4,0.58949308,0.84715097,0.941985021,-1.030292201,1.4084858,-0.161676514,8.184290776
872,4.4,3.4,0.789397048,0.114980338,-0.082521511,0.903975774,0.634068746,0.515960864,3.566420666
873,4.6,3.4,0.612471459,0.548021299,-0.864406921,-1.763919028,0.186351441,1.677570084,4.930039461
874,4.8,3.4,0.206093872,0.624752718,0.635258845,0.30272778,-0.748315678,0.095598473,6.290714344
875,5,3.4,0.41889535,0.724214159,0.283377878,-1.653637796,-0.746556044,-2.241424029,6.827305036
876,5.2,3.4,0.666261072,0.843216718,-0.02831624,0.356628243,0.876633288,-2.009402886,7.546265154
877,5.4,3.4,0.684832544,0.628843537,0.588728874,0.405087375,-0.467279808,-1.862357299,7.012608517
878,5.6,3.4,0.692209615,0.76278167,0.621551874,0.232166852,0.019901462,1.124778968,7.763593237
879,5.8,3.4,0.243678524,0.700608841,0.650157789,0.196812773,0.438402757,1.530385526,6.765961276
880,6,3.4,0.193406507,0.92522837,-2.873001041,-0.683377639,-0.390108131,-0.481032718,4.315670074
881,6.2,3.4,0.452734288,0.21360058,0.904041333,-0.249975149,1.26345105,0.513221095,4.658052929
882,6.4,3.4,0.25970606,0.352167737,-0.450153906,-0.360507212,-0.417421224,1.994632035,3.710501391
883,6.6,3.4,0.519359739,0.4298173,-0.888091872,-0.087689426,0.049776554,-1.402967541,3.960031373
884,6.8,3.4,0.05884324,0.999868139,-1.12782427,1.448030478,0.382403217,-0.618160828,5.823057852
885,7,3.4,0.560411093,0.895261344,-0.078246099,0.635556851,-0.086158287,0.283263229,6.86418122
886,7.2,3.4,0.865616976,0.328661234,-0.732286498,-1.012080043,-0.454311242,-0.17054241,3.796148868
887,7.4,3.4,0.762075294,0.452610864,0.649064206,-0.864262453,0.613957367,-0.075998707,5.487582718
888,7.6,3.4,0.669010349,0.276867888,1.501262329,-0.121756214,-0.671666892,1.577374633,5.334637477
889,7.8,3.4,0.96055402,0.404772351,-1.17164674,1.18048723,1.774263005,-0.31550298,3.390592274
890,8,3.4,0.408395774,0.257554908,0.803348559,-0.420540769,0.236942204,1.410152044,4.035066851
891,8.2,3.4,0.761714591,0.001468528,0.212528903,1.47724496,1.445833757,-1.240159721,2.748960454
