id,u,v,x1,x2,r,x3,x4,x5,y
559,1.8,2.2,0.100394569,0.449393179,0.304314574,-0.331928965,-0.470458868,-0.576570641,2.149610867
560,2,2.2,0.975717923,0.314654533,1.436673564,-0.360497672,0.994601268,0.748550999,4.251620463
561,2.2,2.2,0.375434211,0.241479529,0.252597966,-0.548351267,-2.008484552,0.491414831,2.202915225
562,2.4,2.2,0.46306895,0.765504832,-1.172608478,-0.624329638,-0.477052923,0.808908649,2.919753028
563,2.6,2.2,0.692170879,0.205189927,0.594346911,-1.499672141,-1.679815257,1.36966139,3.237266213
564,2.8,2.2,0.051603831,0.549108542,-1.442443052,-0.881788655,-0.108734016,0.596120552,1.681601152
565,3,2.2,0.90992774,0.799661626,-0.0478794,0.064311343,0.621229571,-0.300376368,5.583647183
566,3.2,2.2,0.105358675,0.309302991,-0.311493116,-1.699420124,0.170409183,-1.805360265,2.289948451
567,3.4,2.2,0.391429566,0.705781914,-0.926932877,-0.37642582,0.486053596,-0.664346795,3.89921727
568,3.6,2.2,0.9852245,0.150524994,1.054353576,-0.738211427,1.093338875,1.281317107,4.730891757
569,3.8,2.2,0.887767792,0.082509683,-0.127266341,1.079935025,-0.090622382,1.861393294,3.222520253
570,4,2.2,0.93185852,0.448922064,-1.499053578,0.091110583,0.280230717,0.101486797,3.609221945
571,4.2,2.2,0.012069952,0.466030036,0.968018854,-0.673538792,-0.678127908,0.89616375,4.667670907
572,4.4,2.2,0.367215447,0.704230248,0.20393477,0.200521717,-0.202774768,-1.488222471,5.65896236
573,4.6,2.2,0.641729726,0.641356166,0.42955521,0.231018298,-0.364089755,1.210953693,6.177397699
574,4.8,2.2,0.175120531,0.218394922,-3.090882234,0.562598489,-0.572556292,0.450229821,0.029278772
575,5,2.2,0.202013965,0.32931939,-2.893922588,-0.934941599,2.280534527,-0.397429724,0.8143265
576,5.2,2.2,0.220561087,0.907131627,-0.570926514,0.137379581,-0.581691977,-0.067600777,5.764603703
577,5.4,2.2,0.675616797,0.580722061,-0.754250956,0.36540839,-0.588051339,-0.619948411,4.95815717
578,5.6,2.2,0.366947256,0.112830882,-0.29313685,0.820249848,-0.312094666,-0.905564123,2.826969839
579,5.8,2.2,0.954837294,0.884283735,-0.609693489,-1.874291552,-0.408538797,-1.249100773,6.887916603
580,6,2.2,0.40794287,0.446322821,0.971876943,0.098975795,1.679481228,-1.237829808,5.591010595
581,6.2,2.2,0.872401483,0.074296736,-0.473816441,-0.090596211,1.596314094,-0.436290565,3.319717692
582,6.4,2.2,0.478736417,0.549048083,0.5423452,-0.692744614,1.420041727,2.9195677,5.612472087
583,6.6,2.2,0.2340983,0.098309897,-0.517318572,0.24528054,-0.198058708,-0.58848391,2.229901269
584,6.8,2.2,0.248973268,0.966337055,0.58573825,-0.048920704,0.728335908,-0.717415662,6.770814995
585,7,2.2,0.057283075,0.677816835,-0.206171898,0.616341946,-0.266100588,2.496429805,4.407227035
586,7.2,2.2,0.784156177,0.472458958,0.729548277,0.538895919,0.026640935,-1.004829385,5.561699758
587,7.4,2.2,0.518672213,0.362088558,-0.566747787,2.216601094,0.389295726,-1.034127994,3.317761456
588,7.6,2.2,0.267148252,0.254583935,-0.22810045,-0.278214903,-1.693825529,0.465635919,2.777702566
589,7.8,2.2,0.640060096,0.125954141,1.794183585,0.14595962,-1.11507775,0.543260758,4.772176606
590,8,2.2,0.533860045,0.051161113,2.302367276,-0.21821307,0.777066602,0.75548359,4.767065552
591,8.2,2.2,0.848580402,0.6175491,0.624555133,-0.306226328,0.831098489,0.93692156,5.092901379
592,8.4,2.2,0.067031427,0.796300157,-1.141066337,-1.287761148,1.222705656,0.388844136,2.607709929
593,8.6,2.2,0.547183878,0.341872835,-0.020729388,-0.16091859,0.436413683,-0.023771347,2.842348796
594,8.8,2.2,0.192868958,0.693372481,-0.364787921,0.342113316,-1.116707832,-0.056781046,2.751405642
595,9,2.2,0.055016268,0.462824569,1.847171768,1.123441452,-0.350711957,1.542163676,4.030495143
596,9.2,2.2,0.747177971,0.636379262,0.718192176,1.299256554,-0.733957667,1.962099509,3.73480227
597,9.4,2.2,0.000817248,0.425586279,0.485666496,-0.571533551,1.655722825,-0.888040972,2.099419972
598,9.6,2.2,0.353196839,0.246059993,0.774111065,0.901761425,-0.867763499,-0.651076222,2.202542113
599,9.8,2.2,0.94190386,0.821943132,-0.393517785,-0.955262255,0.869556658,-0.63255357,2.045867239
600,0,2.4,0.236477333,0.683924084,-0.039223567,0.031142186,0.843201786,-0.329926712,0.199051085
601,0.2,2.4,0.311459003,0.392393342,-0.761486336,1.522955304,1.279734063,-0.214099326,-0.507646502
602,0.4,2.4,0.650072577,0.796101387,0.864852538,1.140761407,-0.435279436,-0.048562784,2.287631227
603,0.6,2.4,0.112796872,0.356477034,-1.313906089,-0.312727089,-0.443386115,-0.24352871,-0.811357509
604,0.8,2.4,0.262582825,0.513519993,-1.307122642,-1.14258744,-1.46888066,1.080651296,-0.110961671
605,1,2.4,0.187077028,0.720291446,-0.827686318,0.779923455,0.216523836,1.249316034,1.032732743
606,1.2,2.4,0.654384627,0.818257417,0.990380457,0.102651028,1.155059556,-0.35387459,3.913005117
607,1.4,2.4,0.016255568,0.11806163,1.329752911,1.846620324,0.705890908,-1.395298711,1.924671831
608,1.6,2.4,0.556586695,0.680443424,2.811619247,1.340944841,1.79176701,0.393216839,5.875158915
609,1.8,2.4,0.320756817,0.898030148,0.580487198,-1.230023665,-0.872397221,-0.762531884,4.315747529
610,2,2.4,0.762854177,0.948362654,-0.318076651,1.1920275,0.816990531,0.187445626,4.466972444
611,2.2,2.4,0.977149822,0.06811614,0.351071408,0.315605854,-0.520842705,-0.303258819,2.661168897
612,2.4,2.4,0.565731513,0.829023044,-1.022576551,-0.371384891,0.251562695,-0.243474649,3.664187287
613,2.6,2.4,0.595875075,0.025217658,-0.764552923,-1.249825542,-0.346087449,-2.945753901,1.163719149
614,2.8,2.4,0.034785292,0.622767487,0.109161283,-0.455151583,-0.896750635,1.321435635,3.687766787
615,3,2.4,0.956727577,0.745888353,0.70154845,-1.017953212,0.203164189,0.563577041,6.380081162
616,3.2,2.4,0.482987789,0.188876682,0.4929303,1.313675449,-1.453229451,-1.128970375,3.316262851
617,3.4,2.4,0.954465041,0.848142704,-1.512509872,0.453835511,1.363737252,-0.09178162,5.014102672
618,3.6,2.4,0.560213589,0.602355646,-0.611418835,-1.389805796,-1.53519145,-1.09283389,4.389266361
619,3.8,2.4,0.79384294,0.389774314,-1.301753495,0.38899669,0.154371177,-0.344505402,3.285825848
620,4,2.4,0.053590421,0.567058121,-0.165095019,0.321482966,-2.438282151,0.890575306,4.095913251
621,4.2,2.4,0.764059437,0.709363195,1.849845197,-1.593274433,-0.928630326,0.532139215,8.066405063
622,4.4,2.4,0.54576629,0.095315538,0.79551172,1.225102559,0.232211337,-0.200572955,3.920090434
623,4.6,2.4,0.248528514,0.380405845,0.197661669,-1.025041779,0.361637638,0.763073314,4.194299013
624,4.8,2.4,0.803503774,0.496766226,1.617408966,-1.847055116,-1.515548668,-0.598066017,7.170679118
625,5,2.4,0.77049539,0.906191304,0.239225124,-0.675424765,0.152172457,1.158944421,7.685477694
626,5.2,2.4,0.82436941,0.637848356,1.558479386,-0.911248003,1.318255239,1.015900009,7.880324018
627,5.4,2.4,0.458054488,0.157678057,-0.804713737,0.904586297,-0.300692242,0.227159005,2.677416976
628,5.6,2.4,0.614296148,0.153233706,-0.57243505,0.476769893,-0.744923641,-0.265810753,3.167192964
629,5.8,2.4,0.1005367,0.013431239,0.295503938,-0.650861128,-1.469623406,-0.365071856,2.523397722
630,6,2.4,0.115593247,0.503323507,0.157497463,0.602680429,0.05285373,-1.058738703,4.617699721
631,6.2,2.4,0.25308133,0.350190557,-1.236265324,1.213920043,0.582906751,-1.067426377,2.73368754
632,6.4,2.4,0.215901087,0.623394686,0.334596704,0.058685559,1.70015964,0.314365533,5.390809998
633,6.6,2.4,0.112589437,0.288818016,0.601878702,1.776048441,-2.243611406,0.097545524,3.981726913
634,6.8,2.4,0.260158447,0.097023445,0.69524059,0.843408653,0.223430152,-0.793818302,3.446807449
635,7,2.4,0.746339187,0.646271982,0.185639304,-0.064447371,-0.526287551,-0.890221317,5.862267415
636,7.2,2.4,0.684640179,0.164902708,-1.280091338,1.217039682,-0.422384084,1.641014272,2.256071956
637,7.4,2.4,0.03340645,0.840652366,-0.51271643,-0.369085614,-0.208406621,0.808044634,4.546426739
638,7.6,2.4,0.791280235,0.85176296,-0.425609433,0.088876962,-0.177428078,-0.281144233,5.564289887
639,7.8,2.4,0.648298617,0.918027952,0.038402638,0.410519062,0.834415476,-0.32961019,5.829647125
640,8,2.4,0.281114837,0.284256667,1.870239624,-1.212110812,-1.859771286,-0.237541169,4.806349057
641,8.2,2.4,0.696472615,0.27255449,1.278961111,0.022393855,1.056723224,0.259208719,4.560459652
642,8.4,2.4,0.773557154,0.423516128,0.971425564,-0.618227967,-0.754806265,1.390005732,4.620026767
643,8.6,2.4,0.77376871,0.397949167,-0.395937475,-0.527234544,1.668407332,1.966455387,2.963761372
644,8.8,2.4,0.82522012,0.168065001,0.757175594,0.608568536,0.915400739,0.093349629,3.364405854
645,9,2.4,0.869099429,0.661062078,-0.879154463,-0.145137718,-0.800091994,0.391913472,2.727750438
646,9.2,2.4,0.697171864,0.111568814,1.088366104,0.244874355,0.971708749,0.018652704,3.073006209
647,9.4,2.4,0.285418635,0.263082859,-0.055009692,-1.536684689,1.493206868,-0.170383707,1.649638111
648,9.6,2.4,0.655042564,0.546534045,0.797706268,-0.364531014,-0.038740757,-0.13140518,3.06164393
649,9.8,2.4,0.203570829,0.974891084,-0.454747223,-0.478923168,1.184764913,-2.044249976,1.696394002
650,0,2.6,0.98030527,0.563595436,1.810842469,-0.538353829,1.59807656,-0.337030066,2.629679658
651,0.2,2.6,0.34624971,0.980003831,-1.374420602,-0.861999006,0.601775469,1.588444595,-0.13907133
652,0.4,2.6,0.792648979,0.877865942,-1.048253838,0.119804833,-0.339633867,0.576080228,0.80916289
653,0.6,2.6,0.648663209,0.167996099,-0.375900105,-0.308799585,0.132939227,2.71525292,0.440701255
654,0.8,2.6,0.695374889,0.850468305,0.496297613,0.766625835,1.201618011,0.431824097,3.015012806
655,1,2.6,0.907934956,0.393254935,-0.388671012,-0.877574874,0.023616558,-1.197017007,1.625755182
656,1.2,2.6,0.956462841,0.40918337,-0.680422019,0.256506787,-1.727608933,-0.195556095,1.692853419
657,1.4,2.6,0.643980856,0.858748989,0.058232078,0.568414066,1.932727136,0.68955016,3.632432991
658,1.6,2.6,0.706032747,0.058758039,1.48347353,0.269735956,1.274311827,-1.104833296,3.01160833
659,1.8,2.6,0.182486077,0.426689458,1.947114013,-0.442751533,0.192917862,-1.137909855,4.203801705
660,2,2.6,0.747648462,0.461527878,-0.270489272,1.619080662,-0.79958748,-0.540893948,3.028123057
661,2.2,2.6,0.691045462,0.870837378,-1.206449487,-1.960616951,0.431456195,0.057528426,3.735914489
662,2.4,2.6,0.332643226,0.586864239,-1.347635722,2.360427611,-1.057827147,0.440444499,2.305777602
663,2.6,2.6,0.943507526,0.589480843,0.145749249,0.445025699,0.264465721,0.524319854,4.880346206
664,2.8,2.6,0.078197924,0.340936348,0.90923771,-0.73146742,1.55809372,1.495647764,3.586137459
665,3,2.6,0.902704906,0.453252628,0.512674773,1.1028097,-1.239538497,0.043358369,5.037873361
666,3.2,2.6,0.713474416,0.43568301,-0.137470736,1.977148238,1.343326873,0.793241359,4.196863026
667,3.4,2.6,0.701945999,0.422096048,-0.242844615,-1.868258114,0.816185437,-0.006101394,4.166612609
668,3.6,2.6,0.468840316,0.38034308,0.549777906,1.997706164,-0.21320985,0.476869587,4.538090835
669,3.8,2.6,0.661094726,0.902610105,-0.887086443,-0.443285994,0.612393601,0.719013361,5.944758563
670,4,2.6,0.967471109,0.3779925,-1.127409132,-2.435663288,-1.55268584,-1.325644046,3.887392298
671,4.2,2.6,0.259370137,0.807516154,0.018736746,0.892004645,0.100658355,-0.438981392,6.004284291
672,4.4,2.6,0.265562219,0.248686424,0.519226702,2.349456871,-0.012698682,-1.328697728,3.932559449
673,4.6,2.6,0.64048327,0.180118352,0.55219166,-1.449501313,0.635724412,-0.065707295,4.324762791
674,4.8,2.6,0.983456002,0.195875015,0.195061012,-0.633690784,-0.320256534,-0.011098294,4.672758437
675,5,2.6,0.781628361,0.81915597,2.108785621,0.540069675,-0.849819388,-1.208349864,9.30935307
676,5.2,2.6,0.408664364,0.643374789,1.285092373,1.581502101,2.112214035,0.915872186,7.031742189
677,5.4,2.6,0.854932552,0.38961375,0.003089316,-0.152428779,0.144959403,1.765009726,5.284165655
678,5.6,2.6,0.169615443,0.015595537,-0.385956188,0.489110502,-2.281598084,-1.155411611,1.95743867
679,5.8,2.6,0.442160739,0.980746564,1.426392934,-0.067165586,0.913362726,1.606274756,8.811869066
680,6,2.6,0.678646749,0.653860157,-0.321973184,0.646324424,1.054525216,-1.976162744,5.857295784
681,6.2,2.6,0.373573292,0.714405123,-0.666269322,-0.415329158,-0.351627233,1.308968243,5.23837037
682,6.4,2.6,0.136198819,0.861874828,0.379908149,-0.336612902,0.491873393,0.134352314,6.500666057
683,6.6,2.6,0.440463644,0.192244166,-1.799999127,-0.005502139,1.05402537,1.394350941,1.712140184
684,6.8,2.6,0.077084214,0.291472506,0.004880323,0.101393633,-0.535819029,-0.176198773,3.334355592
685,7,2.6,0.124513993,0.603084427,1.171287302,-0.060152979,-0.001842794,1.454520654,5.822312727
686,7.2,2.6,0.881423042,0.352420524,0.687964472,-1.847868878,0.646237672,-0.873063674,5.291043165
687,7.4,2.6,0.684799864,0.063795481,-0.790030992,-0.204385482,-0.427776007,1.299086092,2.260584472
688,7.6,2.6,0.20066185,0.547988479,2.137649785,1.937845945,-0.707374008,0.48706023,6.277674082
689,7.8,2.6,0.501312174,0.835722015,-0.163239931,-0.533443734,1.733282068,1.078147961,5.264051489
690,8,2.6,0.305547746,0.128709194,1.292873435,-0.687469644,-0.450671917,-1.707741395,3.785390765
691,8.2,2.6,0.29369678,0.092100046,1.423172632,-1.084642708,1.809223475,0.339265511,3.67176014
692,8.4,2.6,0.571080934,0.066180932,1.209970793,-0.483663882,-0.984655675,-0.437107683,3.593101463
693,8.6,2.6,0.78177941,0.429695668,0.855541056,0.268355412,0.155882118,0.267311908,4.383398892
694,8.8,2.6,0.631542366,0.882321115,0.490175139,-2.853388344,1.818982338,-0.204738173,4.820028284
695,9,2.6,0.345683582,0.824929542,0.191229038,1.295650818,0.331313137,-0.807236955,3.761016555
696,9.2,2.6,0.35879504,0.756099692,-1.570010186,-0.276577692,-0.255054683,2.24384759,1.541724693
697,9.4,2.6,0.953028476,0.406058225,1.287422824,0.344958975,0.474689245,0.956090685,3.942708933
698,9.6,2.6,0.402632163,0.484780365,0.564065051,-0.512333178,-0.554177716,0.01213587,2.624967428
699,9.8,2.6,0.549700569,0.986170199,0.502678105,1.129141132,1.798295616,0.346043571,3.05504147
700,0,2.8,0.53668759,0.87082073,0.426762556,1.902438012,-0.461927304,0.096116278,1.430623905
701,0.2,2.8,0.765446472,0.433428015,0.995989269,-0.722789036,-1.206829277,1.209061434,2.00470488
702,0.4,2.8,0.318403147,0.670364856,-1.338610079,0.937985057,-0.950004081,0.428253808,0.003748743
703,0.6,2.8,0.92339327,0.901206746,0.360718563,-1.150960503,-2.112196999,-0.0622948,2.968880973
704,0.8,2.8,0.299799159,0.269331093,-1.350396952,0.717568783,0.47494875,-1.419012941,-0.258900117
705,1,2.8,0.92855021,0.241233145,-1.465911743,0.913301105,1.060359491,-0.307624024,0.351590467
706,1.2,2.8,0.151457523,0.495251956,0.820067278,1.573184213,-1.016786219,-0.560583562,2.767790791
707,1.4,2.8,0.945179212,0.599452734,0.751903051,0.506075739,-0.241955296,0.75351069,4.08498037
708,1.6,2.8,0.098716634,0.147940951,0.198564695,-0.473292442,0.343798802,0.529758178,1.448567515
709,1.8,2.8,0.502675071,0.990818609,1.43022865,-0.924341492,0.255541581,0.386111603,6.14447892
710,2,2.8,0.774345695,0.010318233,-0.340179186,0.724403968,1.201195233,-0.365685651,1.522242837
711,2.2,2.8,0.65258329,0.362828471,1.46015413,1.346425914,0.373624851,-1.12126096,4.634797712
712,2.4,2.8,0.005375398,0.956487815,2.541421829,-1.02632537,-0.163122963,-2.117343345,7.390414709
713,2.6,2.8,0.115168765,0.52604887,-0.210995403,-0.55028667,0.870773953,0.473484118,3.269009111
714,2.8,2.8,0.120680292,0.133586665,-3.136087995,0.136266369,-0.078762187,1.193745956,-1.145039108
715,3,2.8,0.981133324,0.78766087,0.116751454,0.768005704,-0.178038554,0.72876691,6.329537834
716,3.2,2.8,0.919173543,0.167141711,0.669456749,-2.514578167,-0.54864488,0.846405375,4.204303038
717,3.4,2.8,0.846982601,0.714607659,1.566394715,-0.41122296,1.411647978,-0.658029326,7.644955253
718,3.6,2.8,0.090694309,0.9233617,1.066492896,-1.921510344,0.151042826,1.698575755,7.128226517
719,3.8,2.8,0.130956343,0.06690758,-1.027979636,0.552093531,0.169804418,0.12837347,1.132685115
720,4,2.8,0.79721308,0.854306033,1.908910471,-0.829151196,1.027053925,-1.056056554,9.032449582
721,4.2,2.8,0.066860274,0.360279742,-2.365915948,-0.300265553,0.100910016,0.135215315,1.269815362
722,4.4,2.8,0.887909487,0.514325667,-0.055954955,1.58866403,-1.206411624,-0.118000915,5.744091669
723,4.6,2.8,0.007826148,0.332050958,-0.300742219,0.07476346,0.84144221,0.597928091,3.223414772
724,4.8,2.8,0.24843978,0.448461587,-0.647162265,0.508341146,0.976076191,0.911918887,3.901667083
725,5,2.8,0.650081516,0.890548516,0.450451931,-1.4483592,-1.772018333,-0.87639278,7.918674526
726,5.2,2.8,0.069090142,0.892043853,-0.463224621,-1.472003348,-0.998993219,-0.617014994,6.083077527
727,5.4,2.8,0.124411422,0.738207222,1.030642546,-0.638166843,-0.819087347,-1.502986908,6.900977298
728,5.6,2.8,0.95183304,0.004735815,-0.227611908,1.113469802,0.524227777,-0.722202687,3.325174261
729,5.8,2.8,0.533523387,0.629840665,-0.015480752,1.210724836,-0.580935668,0.26463467,5.942589725
730,6,2.8,0.765792587,0.644738194,0.767610677,0.523065919,0.369785379,-0.463505104,7.124396491
731,6.2,2.8,0.011838379,0.781303571,0.821067782,-0.118672586,-0.532778283,-0.771770512,6.586569554
732,6.4,2.8,0.123134073,0.696312071,0.197551051,0.00696114,0.593462179,-0.270231073,5.658722511
733,6.6,2.8,0.891282529,0.987641107,0.330473893,0.20767734,-0.002709805,-0.772241172,8.213663617
734,6.8,2.8,0.524664806,0.411384328,0.993524363,0.43979333,-1.144519174,0.877640547,5.576364365
735,7,2.8,0.727659995,0.047572159,-1.577743334,0.165430027,-0.698220176,0.592232493,1.605990649
736,7.2,2.8,0.781458602,0.943960639,-0.691304823,-0.595240955,0.534455376,-0.149403945,6.310851369
737,7.4,2.8,0.078815217,0.640388413,0.880123666,-1.208318713,0.79338345,-0.07176169,5.46443934
738,7.6,2.8,0.668155472,0.37298332,-0.788565965,-1.219666192,0.615564894,0.847757058,3.368587265
739,7.8,2.8,0.279998135,0.575878487,0.479199216,1.188006401,-1.304063407,1.095423717,4.758427147
740,8,2.8,0.522795743,0.043434837,-2.222385674,-0.784567917,0.589047834,-0.008099155,0.269762261
741,8.2,2.8,0.449199013,0.92223142,0.96439386,0.966607397,-0.31331778,0.662950004,6.243303428
742,8.4,2.8,0.460600369,0.342086445,-1.771116876,-0.339069993,-0.839718596,-0.942570971,1.395357803
743,8.6,2.8,0.317757336,0.692804915,-0.372495015,-0.230549583,-1.596268868,0.916567815,3.499043066
744,8.8,2.8,0.206729564,0.440848947,0.88365047,-0.7564952,0.028388329,-0.326872875,3.702334749
745,9,2.8,0.831702438,0.477699255,-0.602986403,1.45874391,0.118831555,0.202469745,2.693521362
746,9.2,2.8,0.31622381,0.48605474,0.54754211,-1.150584556,0.735108048,0.258249238,3.143971866
747,9.4,2.8,0.22045387,0.767399227,-0.035046277,-1.207293719,0.78992692,3.221341924,2.776471483
748,9.6,2.8,0.457545178,0.615238708,-0.759035667,-0.659435118,-1.489316808,-2.322718489,1.657879204
749,9.8,2.8,0.008078117,0.549405237,-0.262016793,-1.651213294,-0.383912767,-1.373035542,1.442436007
750,0,3,0.70907934,0.217232214,-0.147068935,1.015815062,-0.560007187,1.12697999,0.486949658
751,0.2,3,0.164196721,0.070643848,0.767065019,0.467972693,0.247314183,0.726078542,1.072464794
752,0.4,3,0.523212595,0.522054026,-1.184421379,-0.344057047,-0.213499502,1.05539034,0.256589641
753,0.6,3,0.643746574,0.003567612,0.837079504,0.770877212,0.44266092,-1.124158125,1.655907252
754,0.8,3,0.230889117,0.084839242,1.485324211,-1.176814101,-0.566938389,0.010313817,2.284021867
755,1,3,0.843115688,0.996687633,1.163315069,-0.110763099,0.534992877,0.544269391,4.940740537
756,1.2,3,0.998891094,0.658032616,-0.26910085,1.649313168,-0.249650627,0.790278502,3.12921805
757,1.4,3,0.135943964,0.151397138,0.192255264,-0.261763202,0.067563362,0.233768557,1.504410301
758,1.6,3,0.741802398,0.355509801,-2.078382167,0.173659432,0.427948898,1.349946027,0.686700151
759,1.8,3,0.111969277,0.074414998,-0.041718193,-1.289760566,-0.672506637,-0.257720934,1.251013214
760,2,3,0.399927919,0.638373318,0.06671405,-1.241107374,-0.148209307,0.675492815,3.891178311
761,2.2,3,0.86600098,0.319810405,0.288281688,-0.547779542,1.256943388,0.923038459,3.68037759
762,2.4,3,0.367904066,0.501971113,-0.647606176,-1.753691016,1.001642916,1.744184998,3.036231811
763,2.6,3,0.978106195,0.457103927,-1.047170742,0.676739578,-1.065297673,-0.274682502,3.434005258
764,2.8,3,0.605557773,0.21774877,-0.842235321,1.181270556,-0.945902751,0.02715203,2.273791829
765,3,3,0.948580116,0.9604344,-0.47923199,-3.013836707,1.884548412,-0.037462395,6.608807371
766,3.2,3,3.53E-05,0.628991444,-0.047544493,-0.611887449,2.203224146,1.001437818,4.367178611
767,3.4,3,0.06105322,0.73277564,-0.059508976,-1.388769032,-0.362330895,1.760326223,5.079451655
768,3.6,3,0.804928486,0.230305427,-1.609010977,-0.226191026,0.576354402,-0.970256735,2.332222424
769,3.8,3,0.599001638,0.097095317,1.536930298,0.199534816,-0.51047286,1.410892165,4.604699751
770,4,3,0.146357696,0.949090372,1.746697101,-2.270397241,0.114962122,0.050854352,8.479791996
771,4.2,3,0.297911884,0.949973148,0.530120461,0.188329077,0.162663388,-0.10524974,7.613513413
772,4.4,3,0.363872402,0.163741454,0.102960148,0.049380444,-0.174017799,0.482935945,3.342909593
773,4.6,3,0.793699792,0.746249053,-1.128195225,-0.901020258,0.468285796,-0.551208373,5.853367795
774,4.8,3,0.551287055,0.110543613,-0.094316011,-0.632802991,-0.793736764,0.132925123,3.256118572
775,5,3,0.890923833,0.263688958,-0.415593755,-1.70888752,1.244730312,-1.054961578,4.302036204
776,5.2,3,0.696848029,0.902997527,-1.121113649,0.523178088,-0.460823637,-2.329455078,6.629770503
777,5.4,3,0.710263129,0.589846512,0.684463316,-0.378410315,0.180787891,1.666114603,6.833331471
778,5.6,3,0.31765453,0.842324409,-0.985703374,0.42027016,0.505007172,1.397267172,5.831224206
779,5.8,3,0.899895323,0.178720743,-0.368724605,-0.022963102,0.746704589,0.297197157,3.939234928
780,6,3,0.740369695,0.540891884,1.235753008,-0.973424221,-1.765518601,0.474710998,7.096832779
781,6.2,3,0.692311687,0.786031842,0.893364797,-2.120328303,0.970086423,3.225632,7.838458347
782,6.4,3,0.306926791,0.085812136,1.355707064,-1.461843511,-0.477763248,-0.001633872,4.220840448
783,6.6,3,0.173374778,0.979081957,0.916091799,0.485468,0.4326839,0.834179724,7.815447704
784,6.8,3,0.43830752,0.85085001,1.106987333,-0.787545103,0.53908848,-0.507743255,7.652273884
785,7,3,0.180043413,0.628411445,-2.851709264,-0.834499951,-1.101579369,-3.126283713,2.177074456
786,7.2,3,0.979721689,0.69038539,-0.881556789,0.57482381,-0.76454715,0.167170448,5.379948599
787,7.4,3,0.719672041,0.096193196,-1.064757081,-1.241703794,0.064340751,-0.188402386,2.15715511
788,7.6,3,0.356452042,0.068045289,0.259508387,0.006863975,-1.829330223,0.19467814,2.8166826
789,7.8,3,0.588202426,0.617421917,1.274785129,0.543781846,-1.047622204,-0.82340238,6.17484444
790,8,3,0.661187832,0.003688608,0.398823622,0.589482119,1.151096702,-1.158152789,2.921750931
791,8.2,3,0.271403077,0.508733254,1.286201325,-2.027304098,1.801675884,-0.292121849,5.038723156
792,8.4,3,0.24887992,0.376830413,0.664118343,0.235130448,0.752258261,-0.123979751,3.776022433
793,8.6,3,0.409016845,0.00973578,0.139264586,-0.998504945,0.025039823,0.787063078,2.137550019
794,8.8,3,0.585787329,0.459290211,-0.441119798,-0.03416593,1.072099638,-0.199135303,2.879237494
795,9,3,0.180935678,0.672329173,1.585135652,0.314708821,0.519096272,1.414002385,4.850503619
796,9.2,3,0.695736552,0.081960062,-0.067506928,3.004812195,0.022630845,-0.237674305,2.036022654
797,9.4,3,0.67174934,0.158358383,1.003232515,-0.746547868,-0.417384911,0.75175635,3.090997046
798,9.6,3,0.810435957,0.753182664,-0.550473723,-1.008198495,1.106605976,0.595392022,2.442109509
799,9.8,3,0.21452585,0.620830657,1.30275653,0.552730333,1.046606496,-0.213996911,3.356857696
800,0,3.2,0.894147742,0.248553726,1.198676017,-0.763665759,0.320465861,0.862392992,2.135394988
801,0.2,3.2,0.093795754,0.813200515,1.325231593,2.236169914,0.138526414,0.385543691,2.778012957
802,0.4,3.2,0.176325505,0.658923228,-0.874293915,1.010831622,-0.440420464,-0.463247776,0.743833097
803,0.6,3.2,0.325537176,0.496499417,-1.549345646,-2.17863616,-0.290124159,-0.922254778,0.167433359
804,0.8,3.2,0.202088682,0.814661584,-0.505376337,-0.37845157,-0.93368779,-0.678551056,2.103011172
805,1,3.2,0.659229613,0.856982489,0.071621497,0.298696758,-1.881687494,0.450035942,3.512241923
806,1.2,3.2,0.523712386,0.644701157,0.904536511,-1.002846462,-0.131451237,-1.796375581,3.982823694
807,1.4,3.2,0.222947373,0.588315672,0.326621869,-0.823789533,1.226649441,0.158361149,3.226561056
808,1.6,3.2,0.801427615,0.191245652,1.071946925,0.473431513,-1.09112825,-1.022610794,3.477403143
809,1.8,3.2,0.988184017,0.513718022,0.110092282,-3.003153791,0.16586902,1.054150389,4.038813042
810,2,3.2,0.409338979,0.501526346,-2.070013489,0.556237143,0.908324494,0.162356233,1.406728171
811,2.2,3.2,0.370525411,0.762782571,-0.533790495,0.154167927,-0.486756855,-1.421061751,4.140352363
812,2.4,3.2,0.172745433,0.997907235,1.892712207,1.534527395,-0.66307583,0.053589369,7.544855653
813,2.6,3.2,0.228408187,0.147994567,1.519475765,-1.109364159,0.345668311,2.403418079,3.80064282
814,2.8,3.2,0.140355878,0.301359345,0.5389263,-0.903231883,0.016707915,0.155914593,3.500386019
815,3,3.2,0.773255346,0.143703381,0.323764482,-0.031626946,0.081620977,-1.910181235,3.518998739
816,3.2,3.2,0.360350292,0.310251261,1.032207232,-1.189457153,0.151750187,-0.407463064,4.564912446
817,3.4,3.2,0.57370025,0.963474031,1.065481552,0.415749261,-0.652080995,0.40391217,8.212556295
818,3.6,3.2,0.528526021,0.352776171,0.471556852,0.372727902,1.363649181,1.261770048,4.666514347
819,3.8,3.2,0.773909408,0.851860775,1.29193839,1.733295867,-1.42022254,-0.06649113,8.489720847
820,4,3.2,0.518545374,0.92413822,0.745825684,-0.878163296,1.048553143,-0.006037079,8.067851102
